,Sentiment,SentimentText
2495,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2496,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2497,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2498,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2499,1,I love Harry Potter..
2500,1,I love Harry Potter.
2501,1,I love Harry Potter.
2502,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2503,1,"I, too, like Harry Potter.."
2504,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2505,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2506,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2507,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2508,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2509,1,I love Harry Potter..
2510,1,I love Harry Potter.
2511,1,I love Harry Potter.
2512,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2513,1,"I, too, like Harry Potter.."
2514,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2515,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2516,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2517,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2518,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2519,1,I love Harry Potter..
2520,1,I love Harry Potter.
2521,1,I love Harry Potter.
2522,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2523,1,"I, too, like Harry Potter.."
2524,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2525,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2526,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2527,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2528,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2529,1,I love Harry Potter..
2530,1,I love Harry Potter.
2531,1,I love Harry Potter.
2532,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2533,1,"I, too, like Harry Potter.."
2534,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2535,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2536,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2537,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2538,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2539,1,I love Harry Potter..
2540,1,I love Harry Potter.
2541,1,I love Harry Potter.
2542,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2543,1,"I, too, like Harry Potter.."
2544,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2545,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2546,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2547,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2548,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2549,1,I love Harry Potter..
2550,1,I love Harry Potter.
2551,1,I love Harry Potter.
2552,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2553,1,"I, too, like Harry Potter.."
2554,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2555,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2556,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2557,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2558,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2559,1,I love Harry Potter..
2560,1,I love Harry Potter.
2561,1,I love Harry Potter.
2562,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2563,1,"I, too, like Harry Potter.."
2564,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2565,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2566,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2567,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2568,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2569,1,I love Harry Potter..
2570,1,I love Harry Potter.
2571,1,I love Harry Potter.
2572,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2573,1,"I, too, like Harry Potter.."
2574,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2575,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2576,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2577,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2578,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2579,1,I love Harry Potter..
2580,1,I love Harry Potter.
2581,1,I love Harry Potter.
2582,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2583,1,"I, too, like Harry Potter.."
2584,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2585,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2586,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2587,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2588,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2589,1,I love Harry Potter..
2590,1,I love Harry Potter.
2591,1,I love Harry Potter.
2592,1,I am going to start reading the Harry Potter series again because that is one awesome story.
2593,1,"I, too, like Harry Potter.."
2594,1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun."
2595,1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."
2596,1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start."
2597,1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter."
2598,1,Harry Potter is AWESOME I don't care if anyone says differently!..
2599,1,I love Harry Potter..
2600,1,I love Harry Potter.
2601,1,I love Harry Potter.
2602,1,I am going to start reading the Harry Potter series again because that is one awesome story.
